idVuelo,iataOrigen,iataDestino,horaSalidaUtc,horaLlegadaUtc,capacidadMaletas,cancelado
V001168,OAKB,SABE,2026-01-02T09:33:00.000Z,2026-01-03T04:39:00.000Z,320,false
V001169,SABE,OAKB,2026-01-03T01:32:00.000Z,2026-01-02T20:38:00.000Z,360,false
V001170,OAKB,SABE,2026-01-02T15:01:00.000Z,2026-01-03T10:07:00.000Z,340,false
V001171,SABE,OOMS,2026-01-02T04:27:00.000Z,2026-01-02T21:44:00.000Z,320,false
V001172,OOMS,SABE,2026-01-02T00:36:00.000Z,2026-01-02T17:53:00.000Z,360,false
V001173,SABE,OOMS,2026-01-02T10:44:00.000Z,2026-01-03T04:01:00.000Z,340,false
V001174,OOMS,SABE,2026-01-02T02:31:00.000Z,2026-01-02T19:48:00.000Z,340,false
V001175,SABE,OOMS,2026-01-02T19:15:00.000Z,2026-01-03T12:32:00.000Z,340,false
V001176,OOMS,SABE,2026-01-02T13:17:00.000Z,2026-01-03T06:34:00.000Z,300,false
V001177,SABE,OOMS,2026-01-03T01:50:00.000Z,2026-01-03T19:07:00.000Z,300,false
V001178,OOMS,SABE,2026-01-02T18:45:00.000Z,2026-01-03T12:02:00.000Z,320,false
V001179,SABE,OYSN,2026-01-02T07:57:00.000Z,2026-01-02T23:04:00.000Z,340,false
V001180,OYSN,SABE,2026-01-01T23:04:00.000Z,2026-01-02T14:11:00.000Z,300,false
V001181,SABE,OYSN,2026-01-02T17:15:00.000Z,2026-01-03T08:22:00.000Z,340,false
V001182,OYSN,SABE,2026-01-02T05:06:00.000Z,2026-01-02T20:13:00.000Z,340,false
V001183,SABE,OYSN,2026-01-02T19:13:00.000Z,2026-01-03T10:20:00.000Z,360,false
V001184,OYSN,SABE,2026-01-02T16:47:00.000Z,2026-01-03T07:54:00.000Z,320,false
V001185,SABE,OPKC,2026-01-02T03:48:00.000Z,2026-01-02T22:11:00.000Z,300,false
V001186,OPKC,SABE,2026-01-01T20:59:00.000Z,2026-01-02T15:22:00.000Z,320,false
V001187,SABE,OPKC,2026-01-02T11:37:00.000Z,2026-01-03T06:00:00.000Z,300,false
V001188,OPKC,SABE,2026-01-02T04:09:00.000Z,2026-01-02T22:32:00.000Z,360,false
V001189,SABE,OPKC,2026-01-02T19:22:00.000Z,2026-01-03T13:45:00.000Z,360,false
V001190,OPKC,SABE,2026-01-02T10:17:00.000Z,2026-01-03T04:40:00.000Z,360,false
V001191,SABE,OPKC,2026-01-03T01:00:00.000Z,2026-01-02T19:23:00.000Z,300,false
V001192,OPKC,SABE,2026-01-02T15:04:00.000Z,2026-01-03T09:27:00.000Z,360,false
V001193,SABE,UBBB,2026-01-02T06:41:00.000Z,2026-01-02T23:59:00.000Z,300,false
V001194,UBBB,SABE,2026-01-02T03:47:00.000Z,2026-01-02T21:05:00.000Z,300,false
V001195,SABE,UBBB,2026-01-02T10:41:00.000Z,2026-01-03T03:59:00.000Z,360,false
V001196,UBBB,SABE,2026-01-02T05:48:00.000Z,2026-01-02T23:06:00.000Z,360,false
V001197,SABE,UBBB,2026-01-02T17:29:00.000Z,2026-01-03T10:47:00.000Z,300,false
V001198,UBBB,SABE,2026-01-02T13:06:00.000Z,2026-01-03T06:24:00.000Z,360,false
V001199,SABE,UBBB,2026-01-02T23:04:00.000Z,2026-01-03T16:22:00.000Z,320,false
V001200,UBBB,SABE,2026-01-02T20:06:00.000Z,2026-01-03T13:24:00.000Z,320,false
V001201,SABE,OJAI,2026-01-02T04:48:00.000Z,2026-01-02T20:02:00.000Z,320,false
V001202,OJAI,SABE,2026-01-02T03:27:00.000Z,2026-01-02T18:41:00.000Z,300,false
V001203,SABE,OJAI,2026-01-02T16:17:00.000Z,2026-01-03T07:31:00.000Z,320,false
V001204,OJAI,SABE,2026-01-02T10:55:00.000Z,2026-01-03T02:09:00.000Z,360,false
V001205,SGAS,SUAA,2026-01-02T05:19:00.000Z,2026-01-02T06:34:00.000Z,320,false
V001206,SUAA,SGAS,2026-01-02T03:55:00.000Z,2026-01-02T05:10:00.000Z,340,false
V001207,SGAS,SUAA,2026-01-02T14:52:00.000Z,2026-01-02T16:07:00.000Z,300,false
V001208,SUAA,SGAS,2026-01-02T11:59:00.000Z,2026-01-02T13:14:00.000Z,340,false
V001209,SGAS,SUAA,2026-01-02T22:32:00.000Z,2026-01-02T23:47:00.000Z,360,false
V001210,SUAA,SGAS,2026-01-02T19:01:00.000Z,2026-01-02T20:16:00.000Z,340,false
V001211,SGAS,LATI,2026-01-02T04:55:00.000Z,2026-01-02T18:24:00.000Z,340,false
V001212,LATI,SGAS,2026-01-02T02:54:00.000Z,2026-01-02T16:23:00.000Z,320,false
V001213,SGAS,LATI,2026-01-02T18:58:00.000Z,2026-01-03T08:27:00.000Z,340,false
V001214,LATI,SGAS,2026-01-02T11:27:00.000Z,2026-01-03T00:56:00.000Z,340,false
V001215,SGAS,LATI,2026-01-03T02:11:00.000Z,2026-01-03T15:40:00.000Z,320,false
V001216,LATI,SGAS,2026-01-02T19:39:00.000Z,2026-01-03T09:08:00.000Z,340,false
V001217,SGAS,EDDI,2026-01-02T04:03:00.000Z,2026-01-02T17:47:00.000Z,300,false
V001218,EDDI,SGAS,2026-01-02T04:22:00.000Z,2026-01-02T18:06:00.000Z,320,false
V001219,SGAS,EDDI,2026-01-02T14:07:00.000Z,2026-01-03T03:51:00.000Z,340,false
V001220,EDDI,SGAS,2026-01-02T07:26:00.000Z,2026-01-02T21:10:00.000Z,340,false
V001221,SGAS,EDDI,2026-01-02T22:57:00.000Z,2026-01-03T12:41:00.000Z,360,false
V001222,EDDI,SGAS,2026-01-02T18:23:00.000Z,2026-01-03T08:07:00.000Z,300,false
V001223,SGAS,LOWW,2026-01-02T04:43:00.000Z,2026-01-02T18:24:00.000Z,300,false
V001224,LOWW,SGAS,2026-01-02T01:33:00.000Z,2026-01-02T15:14:00.000Z,340,false
V001225,SGAS,LOWW,2026-01-02T13:26:00.000Z,2026-01-03T03:07:00.000Z,300,false
V001226,LOWW,SGAS,2026-01-02T08:12:00.000Z,2026-01-02T21:53:00.000Z,340,false
V001227,SGAS,LOWW,2026-01-02T17:22:00.000Z,2026-01-03T07:03:00.000Z,340,false
V001228,LOWW,SGAS,2026-01-02T10:06:00.000Z,2026-01-02T23:47:00.000Z,300,false
V001229,SGAS,LOWW,2026-01-03T03:30:00.000Z,2026-01-03T17:11:00.000Z,360,false
V001230,LOWW,SGAS,2026-01-02T18:30:00.000Z,2026-01-03T08:11:00.000Z,360,false
V001231,SGAS,EBCI,2026-01-02T05:28:00.000Z,2026-01-02T18:23:00.000Z,360,false
V001232,EBCI,SGAS,2026-01-01T22:01:00.000Z,2026-01-02T10:56:00.000Z,340,false
V001233,SGAS,EBCI,2026-01-02T14:08:00.000Z,2026-01-03T03:03:00.000Z,360,false
V001234,EBCI,SGAS,2026-01-02T08:05:00.000Z,2026-01-02T21:00:00.000Z,340,false
V001235,SGAS,EBCI,2026-01-02T21:18:00.000Z,2026-01-03T10:13:00.000Z,300,false
V001236,EBCI,SGAS,2026-01-02T15:51:00.000Z,2026-01-03T04:46:00.000Z,300,false
V001237,SGAS,EBCI,2026-01-03T00:21:00.000Z,2026-01-03T13:16:00.000Z,360,false
V001238,EBCI,SGAS,2026-01-02T17:08:00.000Z,2026-01-03T06:03:00.000Z,300,false
V001239,SGAS,UMMS,2026-01-02T14:39:00.000Z,2026-01-03T05:36:00.000Z,320,false
V001240,UMMS,SGAS,2026-01-02T08:25:00.000Z,2026-01-02T23:22:00.000Z,340,false
V001241,SGAS,UMMS,2026-01-03T01:35:00.000Z,2026-01-03T16:32:00.000Z,300,false
V001242,UMMS,SGAS,2026-01-02T14:27:00.000Z,2026-01-03T05:24:00.000Z,340,false
V001243,SGAS,LBSF,2026-01-02T11:49:00.000Z,2026-01-03T01:44:00.000Z,320,false
V001244,LBSF,SGAS,2026-01-02T02:00:00.000Z,2026-01-02T15:55:00.000Z,320,false
V001245,SGAS,LBSF,2026-01-02T14:41:00.000Z,2026-01-03T04:36:00.000Z,320,false
V001246,LBSF,SGAS,2026-01-02T06:42:00.000Z,2026-01-02T20:37:00.000Z,360,false
V001247,SGAS,LBSF,2026-01-03T01:53:00.000Z,2026-01-03T15:48:00.000Z,360,false
V001248,LBSF,SGAS,2026-01-02T20:55:00.000Z,2026-01-03T10:50:00.000Z,340,false
V001249,SGAS,LKPR,2026-01-02T06:45:00.000Z,2026-01-02T20:25:00.000Z,300,false
V001250,LKPR,SGAS,2026-01-02T02:41:00.000Z,2026-01-02T16:21:00.000Z,340,false
V001251,SGAS,LKPR,2026-01-02T10:08:00.000Z,2026-01-02T23:48:00.000Z,300,false
V001252,LKPR,SGAS,2026-01-02T09:16:00.000Z,2026-01-02T22:56:00.000Z,320,false
V001253,SGAS,LKPR,2026-01-02T16:58:00.000Z,2026-01-03T06:38:00.000Z,360,false
V001254,LKPR,SGAS,2026-01-02T12:46:00.000Z,2026-01-03T02:26:00.000Z,300,false
V001255,SGAS,LKPR,2026-01-03T03:01:00.000Z,2026-01-03T16:41:00.000Z,340,false
V001256,LKPR,SGAS,2026-01-02T16:45:00.000Z,2026-01-03T06:25:00.000Z,300,false
V001257,SGAS,LDZA,2026-01-02T08:37:00.000Z,2026-01-02T22:06:00.000Z,340,false
V001258,LDZA,SGAS,2026-01-02T00:20:00.000Z,2026-01-02T13:49:00.000Z,360,false
V001259,SGAS,LDZA,2026-01-02T12:38:00.000Z,2026-01-03T02:07:00.000Z,340,false
V001260,LDZA,SGAS,2026-01-02T13:20:00.000Z,2026-01-03T02:49:00.000Z,360,false
V001261,SGAS,LDZA,2026-01-02T23:13:00.000Z,2026-01-03T12:42:00.000Z,360,false
V001262,LDZA,SGAS,2026-01-02T17:16:00.000Z,2026-01-03T06:45:00.000Z,360,false
V001263,SGAS,EKCH,2026-01-02T04:56:00.000Z,2026-01-02T18:48:00.000Z,340,false
V001264,EKCH,SGAS,2026-01-02T02:03:00.000Z,2026-01-02T15:55:00.000Z,360,false
V001265,SGAS,EKCH,2026-01-02T15:22:00.000Z,2026-01-03T05:14:00.000Z,300,false
V001266,EKCH,SGAS,2026-01-02T09:26:00.000Z,2026-01-02T23:18:00.000Z,340,false
V001267,SGAS,EKCH,2026-01-02T17:58:00.000Z,2026-01-03T07:50:00.000Z,320,false
V001268,EKCH,SGAS,2026-01-02T12:04:00.000Z,2026-01-03T01:56:00.000Z,320,false
V001269,SGAS,EKCH,2026-01-03T00:00:00.000Z,2026-01-03T13:52:00.000Z,340,false
V001270,EKCH,SGAS,2026-01-02T20:54:00.000Z,2026-01-03T10:46:00.000Z,300,false
V001271,SGAS,EHAM,2026-01-02T06:06:00.000Z,2026-01-02T19:11:00.000Z,320,false
V001272,EHAM,SGAS,2026-01-02T01:30:00.000Z,2026-01-02T14:35:00.000Z,360,false
V001273,SGAS,EHAM,2026-01-02T11:33:00.000Z,2026-01-03T00:38:00.000Z,320,false
V001274,EHAM,SGAS,2026-01-02T06:57:00.000Z,2026-01-02T20:02:00.000Z,320,false
V001275,SGAS,EHAM,2026-01-02T19:49:00.000Z,2026-01-03T08:54:00.000Z,320,false
V001276,EHAM,SGAS,2026-01-02T15:08:00.000Z,2026-01-03T04:13:00.000Z,340,false
V001277,SGAS,EHAM,2026-01-03T01:41:00.000Z,2026-01-03T14:46:00.000Z,320,false
V001278,EHAM,SGAS,2026-01-02T20:47:00.000Z,2026-01-03T09:52:00.000Z,300,false
V001279,SGAS,VIDP,2026-01-02T15:49:00.000Z,2026-01-03T11:15:00.000Z,360,false
V001280,VIDP,SGAS,2026-01-02T05:29:00.000Z,2026-01-03T00:55:00.000Z,360,false
V001281,SGAS,OSDI,2026-01-02T07:31:00.000Z,2026-01-02T22:17:00.000Z,340,false
V001282,OSDI,SGAS,2026-01-02T01:54:00.000Z,2026-01-02T16:40:00.000Z,300,false
V001283,SGAS,OSDI,2026-01-02T14:28:00.000Z,2026-01-03T05:14:00.000Z,340,false
V001284,OSDI,SGAS,2026-01-02T12:55:00.000Z,2026-01-03T03:41:00.000Z,300,false
V001285,SGAS,OSDI,2026-01-02T20:18:00.000Z,2026-01-03T11:04:00.000Z,320,false
V001286,OSDI,SGAS,2026-01-02T19:27:00.000Z,2026-01-03T10:13:00.000Z,360,false
V001287,SGAS,OAKB,2026-01-02T06:09:00.000Z,2026-01-03T00:42:00.000Z,360,false
V001288,OAKB,SGAS,2026-01-01T23:06:00.000Z,2026-01-02T17:39:00.000Z,360,false
V001289,SGAS,OAKB,2026-01-02T15:35:00.000Z,2026-01-03T10:08:00.000Z,300,false
V001290,OAKB,SGAS,2026-01-02T04:21:00.000Z,2026-01-02T22:54:00.000Z,320,false
V001291,SGAS,OAKB,2026-01-02T16:11:00.000Z,2026-01-03T10:44:00.000Z,360,false
V001292,OAKB,SGAS,2026-01-02T08:34:00.000Z,2026-01-03T03:07:00.000Z,360,false
V001293,SGAS,OAKB,2026-01-03T00:56:00.000Z,2026-01-03T19:29:00.000Z,320,false
V001294,OAKB,SGAS,2026-01-02T14:31:00.000Z,2026-01-03T09:04:00.000Z,340,false
V001295,SGAS,OOMS,2026-01-02T05:55:00.000Z,2026-01-02T22:52:00.000Z,360,false
V001296,OOMS,SGAS,2026-01-01T22:58:00.000Z,2026-01-02T15:55:00.000Z,340,false
V001297,SGAS,OOMS,2026-01-02T13:42:00.000Z,2026-01-03T06:39:00.000Z,360,false
V001298,OOMS,SGAS,2026-01-02T05:51:00.000Z,2026-01-02T22:48:00.000Z,300,false
V001299,SGAS,OOMS,2026-01-02T16:50:00.000Z,2026-01-03T09:47:00.000Z,320,false
V001300,OOMS,SGAS,2026-01-02T08:08:00.000Z,2026-01-03T01:05:00.000Z,340,false
V001301,SGAS,OOMS,2026-01-03T02:38:00.000Z,2026-01-03T19:35:00.000Z,300,false
V001302,OOMS,SGAS,2026-01-02T17:21:00.000Z,2026-01-03T10:18:00.000Z,300,false
V001303,SGAS,OYSN,2026-01-02T07:32:00.000Z,2026-01-02T22:22:00.000Z,360,false
V001304,OYSN,SGAS,2026-01-02T01:22:00.000Z,2026-01-02T16:12:00.000Z,300,false
V001305,SGAS,OYSN,2026-01-02T12:14:00.000Z,2026-01-03T03:04:00.000Z,360,false
V001306,OYSN,SGAS,2026-01-02T06:34:00.000Z,2026-01-02T21:24:00.000Z,300,false
V001307,SGAS,OYSN,2026-01-02T16:34:00.000Z,2026-01-03T07:24:00.000Z,320,false
V001308,OYSN,SGAS,2026-01-02T13:30:00.000Z,2026-01-03T04:20:00.000Z,360,false
V001309,SGAS,OYSN,2026-01-03T03:27:00.000Z,2026-01-03T18:17:00.000Z,360,false
V001310,OYSN,SGAS,2026-01-02T17:11:00.000Z,2026-01-03T08:01:00.000Z,300,false
V001311,SGAS,OPKC,2026-01-02T04:28:00.000Z,2026-01-02T22:34:00.000Z,360,false
V001312,OPKC,SGAS,2026-01-01T23:19:00.000Z,2026-01-02T17:25:00.000Z,340,false
V001313,SGAS,OPKC,2026-01-03T03:48:00.000Z,2026-01-02T21:54:00.000Z,360,false
V001314,OPKC,SGAS,2026-01-02T13:05:00.000Z,2026-01-03T07:11:00.000Z,340,false
V001315,SGAS,UBBB,2026-01-02T07:54:00.000Z,2026-01-03T00:27:00.000Z,300,false
V001316,UBBB,SGAS,2026-01-01T22:27:00.000Z,2026-01-02T15:00:00.000Z,340,false
V001317,SGAS,UBBB,2026-01-02T12:31:00.000Z,2026-01-03T05:04:00.000Z,340,false
V001318,UBBB,SGAS,2026-01-02T06:38:00.000Z,2026-01-02T23:11:00.000Z,320,false
V001319,SGAS,UBBB,2026-01-03T00:56:00.000Z,2026-01-03T17:29:00.000Z,320,false
V001320,UBBB,SGAS,2026-01-02T20:10:00.000Z,2026-01-03T12:43:00.000Z,300,false
V001321,SGAS,OJAI,2026-01-02T09:42:00.000Z,2026-01-03T00:16:00.000Z,360,false
V001322,OJAI,SGAS,2026-01-02T01:03:00.000Z,2026-01-02T15:37:00.000Z,320,false
V001323,SGAS,OJAI,2026-01-02T15:37:00.000Z,2026-01-03T06:11:00.000Z,360,false
V001324,OJAI,SGAS,2026-01-02T07:56:00.000Z,2026-01-02T22:30:00.000Z,320,false
V001325,SGAS,OJAI,2026-01-03T03:19:00.000Z,2026-01-03T17:53:00.000Z,300,false
V001326,OJAI,SGAS,2026-01-02T15:35:00.000Z,2026-01-03T06:09:00.000Z,300,false
V001327,SUAA,LATI,2026-01-02T07:56:00.000Z,2026-01-02T22:10:00.000Z,340,false
V001328,LATI,SUAA,2026-01-02T00:32:00.000Z,2026-01-02T14:46:00.000Z,320,false
V001329,SUAA,LATI,2026-01-02T14:08:00.000Z,2026-01-03T04:22:00.000Z,340,false
V001330,LATI,SUAA,2026-01-02T08:28:00.000Z,2026-01-02T22:42:00.000Z,340,false
V001331,SUAA,LATI,2026-01-02T20:15:00.000Z,2026-01-03T10:29:00.000Z,340,false
V001332,LATI,SUAA,2026-01-02T14:36:00.000Z,2026-01-03T04:50:00.000Z,300,false
V001333,SUAA,LATI,2026-01-02T23:09:00.000Z,2026-01-03T13:23:00.000Z,300,false
V001334,LATI,SUAA,2026-01-02T20:04:00.000Z,2026-01-03T10:18:00.000Z,320,false
V001335,SUAA,EDDI,2026-01-02T05:02:00.000Z,2026-01-02T19:42:00.000Z,300,false
V001336,EDDI,SUAA,2026-01-02T00:55:00.000Z,2026-01-02T15:35:00.000Z,320,false
V001337,SUAA,EDDI,2026-01-02T11:39:00.000Z,2026-01-03T02:19:00.000Z,300,false
V001338,EDDI,SUAA,2026-01-02T09:17:00.000Z,2026-01-02T23:57:00.000Z,340,false
V001339,SUAA,EDDI,2026-01-02T18:44:00.000Z,2026-01-03T09:24:00.000Z,320,false
V001340,EDDI,SUAA,2026-01-02T11:42:00.000Z,2026-01-03T02:22:00.000Z,320,false
V001341,SUAA,EDDI,2026-01-03T00:57:00.000Z,2026-01-03T15:37:00.000Z,300,false
V001342,EDDI,SUAA,2026-01-02T17:33:00.000Z,2026-01-03T08:13:00.000Z,360,false
V001343,SUAA,LOWW,2026-01-02T06:41:00.000Z,2026-01-02T21:15:00.000Z,360,false
V001344,LOWW,SUAA,2026-01-02T00:08:00.000Z,2026-01-02T14:42:00.000Z,340,false
V001345,SUAA,LOWW,2026-01-02T11:11:00.000Z,2026-01-03T01:45:00.000Z,300,false
V001346,LOWW,SUAA,2026-01-02T06:09:00.000Z,2026-01-02T20:43:00.000Z,320,false
V001347,SUAA,LOWW,2026-01-02T20:08:00.000Z,2026-01-03T10:42:00.000Z,300,false
V001348,LOWW,SUAA,2026-01-02T12:22:00.000Z,2026-01-03T02:56:00.000Z,320,false
V001349,SUAA,LOWW,2026-01-02T21:03:00.000Z,2026-01-03T11:37:00.000Z,320,false
V001350,LOWW,SUAA,2026-01-02T16:52:00.000Z,2026-01-03T07:26:00.000Z,320,false
V001351,SUAA,EBCI,2026-01-02T06:22:00.000Z,2026-01-02T20:15:00.000Z,320,false
V001352,EBCI,SUAA,2026-01-01T22:02:00.000Z,2026-01-02T11:55:00.000Z,340,false
V001353,SUAA,EBCI,2026-01-02T12:14:00.000Z,2026-01-03T02:07:00.000Z,340,false
V001354,EBCI,SUAA,2026-01-02T04:34:00.000Z,2026-01-02T18:27:00.000Z,360,false
V001355,SUAA,EBCI,2026-01-02T15:52:00.000Z,2026-01-03T05:45:00.000Z,360,false
V001356,EBCI,SUAA,2026-01-02T10:13:00.000Z,2026-01-03T00:06:00.000Z,360,false
V001357,SUAA,EBCI,2026-01-02T21:33:00.000Z,2026-01-03T11:26:00.000Z,360,false
V001358,EBCI,SUAA,2026-01-02T21:55:00.000Z,2026-01-03T11:48:00.000Z,320,false
V001359,SUAA,UMMS,2026-01-02T06:41:00.000Z,2026-01-02T22:31:00.000Z,300,false
V001360,UMMS,SUAA,2026-01-02T00:36:00.000Z,2026-01-02T16:26:00.000Z,320,false
V001361,SUAA,UMMS,2026-01-02T11:52:00.000Z,2026-01-03T03:42:00.000Z,360,false
V001362,UMMS,SUAA,2026-01-02T09:16:00.000Z,2026-01-03T01:06:00.000Z,360,false
V001363,SUAA,UMMS,2026-01-02T22:29:00.000Z,2026-01-03T14:19:00.000Z,300,false
V001364,UMMS,SUAA,2026-01-02T17:12:00.000Z,2026-01-03T09:02:00.000Z,340,false
V001365,SUAA,LBSF,2026-01-02T05:16:00.000Z,2026-01-02T19:56:00.000Z,340,false
V001366,LBSF,SUAA,2026-01-01T23:40:00.000Z,2026-01-02T14:20:00.000Z,340,false
V001367,SUAA,LBSF,2026-01-02T10:25:00.000Z,2026-01-03T01:05:00.000Z,300,false
V001368,LBSF,SUAA,2026-01-02T07:31:00.000Z,2026-01-02T22:11:00.000Z,340,false
V001369,SUAA,LBSF,2026-01-02T15:44:00.000Z,2026-01-03T06:24:00.000Z,340,false
V001370,LBSF,SUAA,2026-01-02T12:13:00.000Z,2026-01-03T02:53:00.000Z,300,false
V001371,SUAA,LBSF,2026-01-03T02:32:00.000Z,2026-01-03T17:12:00.000Z,340,false
V001372,LBSF,SUAA,2026-01-02T16:31:00.000Z,2026-01-03T07:11:00.000Z,300,false
V001373,SUAA,LKPR,2026-01-02T08:30:00.000Z,2026-01-02T23:05:00.000Z,360,false
V001374,LKPR,SUAA,2026-01-01T22:08:00.000Z,2026-01-02T12:43:00.000Z,300,false
V001375,SUAA,LKPR,2026-01-02T10:49:00.000Z,2026-01-03T01:24:00.000Z,340,false
V001376,LKPR,SUAA,2026-01-02T05:59:00.000Z,2026-01-02T20:34:00.000Z,360,false
V001377,SUAA,LKPR,2026-01-02T17:32:00.000Z,2026-01-03T08:07:00.000Z,320,false
V001378,LKPR,SUAA,2026-01-02T12:59:00.000Z,2026-01-03T03:34:00.000Z,360,false
V001379,SUAA,LKPR,2026-01-02T22:50:00.000Z,2026-01-03T13:25:00.000Z,300,false
V001380,LKPR,SUAA,2026-01-02T17:19:00.000Z,2026-01-03T07:54:00.000Z,360,false
V001381,SUAA,LDZA,2026-01-02T07:11:00.000Z,2026-01-02T21:30:00.000Z,300,false
V001382,LDZA,SUAA,2026-01-02T00:20:00.000Z,2026-01-02T14:39:00.000Z,300,false
V001383,SUAA,LDZA,2026-01-02T15:25:00.000Z,2026-01-03T05:44:00.000Z,340,false
V001384,LDZA,SUAA,2026-01-02T11:10:00.000Z,2026-01-03T01:29:00.000Z,300,false
V001385,SUAA,LDZA,2026-01-02T23:35:00.000Z,2026-01-03T13:54:00.000Z,300,false
V001386,LDZA,SUAA,2026-01-02T14:26:00.000Z,2026-01-03T04:45:00.000Z,360,false
V001387,SUAA,EKCH,2026-01-02T07:05:00.000Z,2026-01-02T21:56:00.000Z,320,false
V001388,EKCH,SUAA,2026-01-02T00:33:00.000Z,2026-01-02T15:24:00.000Z,360,false
V001389,SUAA,EKCH,2026-01-02T09:38:00.000Z,2026-01-03T00:29:00.000Z,340,false
V001390,EKCH,SUAA,2026-01-02T05:44:00.000Z,2026-01-02T20:35:00.000Z,360,false
V001391,SUAA,EKCH,2026-01-02T19:48:00.000Z,2026-01-03T10:39:00.000Z,340,false
V001392,EKCH,SUAA,2026-01-02T10:58:00.000Z,2026-01-03T01:49:00.000Z,340,false
V001393,SUAA,EKCH,2026-01-02T22:39:00.000Z,2026-01-03T13:30:00.000Z,340,false
V001394,EKCH,SUAA,2026-01-02T17:24:00.000Z,2026-01-03T08:15:00.000Z,320,false
V001395,SUAA,EHAM,2026-01-02T07:27:00.000Z,2026-01-02T21:32:00.000Z,320,false
V001396,EHAM,SUAA,2026-01-02T02:43:00.000Z,2026-01-02T16:48:00.000Z,360,false
V001397,SUAA,EHAM,2026-01-02T13:46:00.000Z,2026-01-03T03:51:00.000Z,300,false
V001398,EHAM,SUAA,2026-01-02T06:03:00.000Z,2026-01-02T20:08:00.000Z,300,false
V001399,SUAA,EHAM,2026-01-02T19:03:00.000Z,2026-01-03T09:08:00.000Z,340,false
V001400,EHAM,SUAA,2026-01-02T13:56:00.000Z,2026-01-03T04:01:00.000Z,340,false
V001401,SUAA,EHAM,2026-01-03T02:52:00.000Z,2026-01-03T16:57:00.000Z,320,false
V001402,EHAM,SUAA,2026-01-02T18:17:00.000Z,2026-01-03T08:22:00.000Z,340,false
V001403,SUAA,VIDP,2026-01-02T04:19:00.000Z,2026-01-02T23:51:00.000Z,300,false
V001404,VIDP,SUAA,2026-01-01T23:28:00.000Z,2026-01-02T19:00:00.000Z,340,false
V001405,SUAA,VIDP,2026-01-02T10:47:00.000Z,2026-01-03T06:19:00.000Z,300,false
V001406,VIDP,SUAA,2026-01-02T05:14:00.000Z,2026-01-03T00:46:00.000Z,320,false
V001407,SUAA,VIDP,2026-01-02T15:10:00.000Z,2026-01-03T10:42:00.000Z,340,false
V001408,VIDP,SUAA,2026-01-02T10:15:00.000Z,2026-01-03T05:47:00.000Z,360,false
V001409,SUAA,VIDP,2026-01-02T21:10:00.000Z,2026-01-03T16:42:00.000Z,360,false
V001410,VIDP,SUAA,2026-01-02T17:45:00.000Z,2026-01-03T13:17:00.000Z,340,false
V001411,SUAA,OSDI,2026-01-02T06:25:00.000Z,2026-01-02T21:41:00.000Z,320,false
V001412,OSDI,SUAA,2026-01-01T23:48:00.000Z,2026-01-02T15:04:00.000Z,360,false
V001413,SUAA,OSDI,2026-01-02T12:57:00.000Z,2026-01-03T04:13:00.000Z,340,false
V001414,OSDI,SUAA,2026-01-02T07:09:00.000Z,2026-01-02T22:25:00.000Z,340,false
V001415,SUAA,OSDI,2026-01-02T18:20:00.000Z,2026-01-03T09:36:00.000Z,320,false
V001416,OSDI,SUAA,2026-01-02T10:19:00.000Z,2026-01-03T01:35:00.000Z,340,false
V001417,SUAA,OSDI,2026-01-02T21:31:00.000Z,2026-01-03T12:47:00.000Z,300,false
V001418,OSDI,SUAA,2026-01-02T15:33:00.000Z,2026-01-03T06:49:00.000Z,320,false
V001419,SUAA,OAKB,2026-01-02T07:22:00.000Z,2026-01-03T02:15:00.000Z,360,false
V001420,OAKB,SUAA,2026-01-01T23:56:00.000Z,2026-01-02T18:49:00.000Z,340,false
V001421,SUAA,OAKB,2026-01-02T14:19:00.000Z,2026-01-03T09:12:00.000Z,340,false
V001422,OAKB,SUAA,2026-01-02T03:17:00.000Z,2026-01-02T22:10:00.000Z,360,false
V001423,SUAA,OAKB,2026-01-02T19:20:00.000Z,2026-01-03T14:13:00.000Z,360,false
V001424,OAKB,SUAA,2026-01-02T13:46:00.000Z,2026-01-03T08:39:00.000Z,340,false
V001425,SUAA,OAKB,2026-01-03T00:32:00.000Z,2026-01-03T19:25:00.000Z,320,false
V001426,OAKB,SUAA,2026-01-02T18:55:00.000Z,2026-01-03T13:48:00.000Z,300,false
V001427,SUAA,OOMS,2026-01-02T07:41:00.000Z,2026-01-03T00:44:00.000Z,320,false
V001428,OOMS,SUAA,2026-01-01T23:24:00.000Z,2026-01-02T16:27:00.000Z,340,false
V001429,SUAA,OOMS,2026-01-02T12:37:00.000Z,2026-01-03T05:40:00.000Z,320,false
V001430,OOMS,SUAA,2026-01-02T07:38:00.000Z,2026-01-03T00:41:00.000Z,300,false
V001431,SUAA,OOMS,2026-01-02T16:53:00.000Z,2026-01-03T09:56:00.000Z,360,false
V001432,OOMS,SUAA,2026-01-02T10:33:00.000Z,2026-01-03T03:36:00.000Z,320,false
V001433,SUAA,OOMS,2026-01-02T21:41:00.000Z,2026-01-03T14:44:00.000Z,300,false
V001434,OOMS,SUAA,2026-01-02T17:59:00.000Z,2026-01-03T11:02:00.000Z,360,false
V001435,SUAA,OYSN,2026-01-02T06:29:00.000Z,2026-01-02T21:22:00.000Z,340,false
V001436,OYSN,SUAA,2026-01-01T23:26:00.000Z,2026-01-02T14:19:00.000Z,360,false
